# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4789		2287		1557
1		4235		4492		1716
2		3860		6635		1717
3		3647		8744		1761
4		3443		10875		1752
5		3296		12958		1766
6		3270		15022		1739
7		3203		17104		1778
8		3142		19162		1775
9		3114		21193		1788
10		3088		23248		1769
11		3029		25328		1797
12		2985		27377		1753
13		2957		29426		1768
14		2918		31470		1774
15		2885		33498		1784
16		2875		35506		1757
17		2823		37525		1787
18		2770		39540		1731
19		2714		41542		1747
20		2697		43554		1754
21		2673		45595		1784
22		2640		47619		1821
23		2616		49672		1790
24		2585		51689		1775
25		2540		53719		1789
26		2510		55730		1793
27		2498		57729		1805
28		2472		59767		1784
29		2469		61787		1798
30		2440		63810		1791
31		2423		65829		1788
32		2412		67856		1798
33		2396		69866		1803
34		2406		71885		1811
35		2379		73906		1787
36		2357		75912		1781
37		2366		77960		1789
38		2310		79975		1795
39		2315		81975		1813
40		2301		84011		1807
41		2297		86018		1800
42		2282		88040		1787
43		2299		90046		1797
44		2241		92054		1785
45		2245		94064		1780
46		2243		96072		1776
47		2230		98087		1818
48		2228		100090		1813
49		2192		102119		1790
50		2192		104121		1794
51		2184		106131		1793
52		2176		108152		1804
53		2169		110186		1776
54		2170		112209		1798
55		2164		114222		1777
56		2153		116247		1786
57		2164		118265		1790
58		2139		120302		1783
59		2119		122334		1803
60		2123		124338		1803
61		2130		126376		1791
62		2128		128401		1806
63		2149		130383		1786
64		2145		132382		1789
65		2138		134382		1784
66		2156		136395		1790
67		2131		138412		1781
68		2149		140426		1765
69		2154		142456		1767
70		2160		144466		1787
71		2156		146485		1778
72		2175		148536		1776
73		2169		150545		1774
74		2165		152535		1766
75		2170		154558		1772
76		2147		156578		1794
77		2142		158565		1788
78		2105		160587		1789
79		2110		162598		1799
80		2121		164616		1795
81		2114		166649		1801
82		2122		168661		1811
83		2108		170656		1810
84		2098		172687		1794
85		2098		174707		1796
86		2096		176752		1800
87		2083		178761		1789
88		2081		180766		1785
89		2072		182752		1802
90		2063		184775		1797
91		2064		186786		1820
92		2076		188776		1811
93		2075		190778		1806
94		2065		192804		1806
95		2069		194801		1812
96		2065		196835		1785
97		2066		198851		1793
98		2057		200864		1795
99		2060		202894		1794
100		2066		204921		1782
101		2053		206956		1789
102		2054		208976		1792
103		2053		210977		1787
104		2056		212999		1790
105		2061		215041		1810
106		2046		217067		1784
107		2071		219082		1780
108		2091		221123		1787
109		2074		223155		1803
110		2089		225217		1780
111		2079		227246		1782
112		2065		229233		1805
113		2080		231277		1814
114		2085		233297		1803
115		2080		235346		1793
116		2065		237368		1792
117		2056		239409		1790
118		2056		241442		1788
119		2069		243463		1765
120		2069		245484		1781
121		2080		247509		1783
122		2081		249557		1783
123		2063		251581		1792
124		2086		253613		1795
125		2057		255639		1780
126		2065		257692		1771
127		2074		259726		1794
128		2081		261753		1796
129		2067		263782		1782
130		2066		265799		1792
131		2066		267782		1794
132		2080		269804		1788
133		2110		271838		1803
134		2087		273853		1783
135		2091		275894		1795
136		2088		277928		1790
137		2077		279957		1787
138		2097		281963		1784
139		2087		283998		1784
140		2082		286024		1785
141		2077		288056		1775
142		2072		290091		1772
143		2089		292107		1796
144		2078		294134		1802
145		2074		296156		1793
146		2078		298189		1782
147		2064		300225		1793
148		2060		302218		1800
149		2079		304250		1802
150		2067		306313		1814
151		2070		308302		1812
152		2068		310318		1809
153		2060		312368		1804
154		2059		314401		1799
155		2060		316428		1795
156		2059		318418		1781
157		2064		320475		1791
158		2050		322487		1793
159		2035		324505		1796
160		2053		326526		1782
161		2077		328549		1802
162		2055		330558		1809
163		2062		332588		1798
164		2055		334636		1801
165		2048		336664		1804
166		2038		338693		1815
167		2059		340730		1798
168		2067		342794		1801
169		2042		344842		1810
170		2049		346891		1808
171		2053		348933		1797
172		2067		350993		1799
173		2062		353020		1830
174		2053		355047		1805
175		2063		357074		1795
176		2061		359105		1803
177		2065		361134		1800
178		2055		363178		1794
179		2035		365201		1794
180		2029		367197		1803
181		2017		369183		1798
182		2020		371209		1795
183		2015		373236		1804
184		2013		375238		1809
185		2009		377251		1803
186		2023		379261		1812
187		2008		381312		1801
188		2012		383320		1792
189		2030		385377		1798
190		2020		387397		1791
191		2014		389428		1803
192		2015		391488		1801
193		2019		393486		1820
194		2036		395518		1795
195		2029		397561		1797
196		2026		399578		1796
197		2037		401613		1812
198		2046		403647		1782
199		2038		405679		1796
200		2039		407713		1806
201		2027		409750		1799
202		2036		411779		1798
203		2051		413812		1780
204		2036		415853		1787
205		2035		417880		1785
206		2017		419901		1788
207		2007		421915		1791
208		2017		423941		1801
209		2015		425986		1795
210		2017		428032		1789
211		2019		430037		1794
212		2013		432069		1784
213		2014		434106		1777
214		2023		436150		1779
215		2008		438192		1783
216		2004		440223		1783
217		2008		442256		1791
218		1995		444279		1789
219		1994		446319		1788
220		2016		448331		1804
221		1990		450364		1800
222		2010		452405		1794
223		1981		454428		1777
224		1996		456474		1781
225		1986		458488		1795
226		1997		460511		1795
227		1986		462523		1786
228		1975		464544		1798
229		1970		466561		1789
230		1958		468591		1799
231		1968		470608		1782
232		1969		472649		1788
233		1968		474703		1794
234		1975		476733		1771
235		1946		478775		1796
236		1949		480813		1770
237		1952		482840		1783
238		1949		484851		1793
239		1945		486907		1783
240		1968		488920		1795
241		1948		490958		1780
242		1953		492996		1797
243		1964		495013		1785
244		1942		497044		1796
245		1955		499089		1779
246		1958		501133		1784
247		1968		503185		1788
248		1968		505216		1786
249		1968		507246		1791
