# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		10094		4635		3212
1		10033		9275		3354
2		9880		13883		3375
3		9812		18478		3413
4		9765		23071		3473
5		9694		27679		3417
6		9652		32267		3448
7		9516		36853		3499
8		9537		41422		3463
9		9544		45976		3529
10		9454		50550		3469
11		9418		55109		3462
12		9368		59649		3520
13		9251		64170		3463
14		9207		68686		3489
15		9276		73205		3437
16		9184		77724		3500
17		9174		82220		3503
18		9245		86743		3426
19		9203		91269		3576
20		9068		95765		3549
21		8978		100241		3547
22		8910		104692		3532
23		8879		109131		3506
24		8978		113606		3549
25		8862		118104		3544
26		8880		122597		3559
27		8852		127089		3525
28		8842		131544		3555
29		8775		135983		3568
30		8716		140440		3527
31		8714		144874		3526
32		8702		149287		3500
33		8598		153741		3544
34		8590		158211		3570
35		8583		162662		3510
36		8533		167114		3497
37		8540		171532		3550
38		8539		175944		3521
39		8604		180373		3542
40		8582		184818		3563
41		8482		189265		3579
42		8439		193702		3502
43		8304		198135		3527
44		8311		202543		3533
45		8250		206966		3481
46		8263		211370		3528
47		8181		215802		3549
48		8123		220179		3522
49		8053		224577		3552
50		8072		228983		3515
51		8096		233387		3523
52		8101		237782		3548
53		8012		242179		3535
54		8052		246606		3519
55		7950		251006		3554
56		8039		255410		3530
57		8010		259818		3544
58		7886		264243		3523
59		7832		268634		3533
60		7920		273076		3550
61		7923		277477		3524
62		7869		281928		3548
63		7807		286361		3543
64		7733		290781		3512
65		7694		295198		3557
66		7685		299592		3489
67		7682		304001		3511
68		7685		308443		3525
69		7710		312885		3475
70		7646		317330		3483
71		7509		321750		3535
72		7488		326172		3565
73		7392		330604		3558
74		7533		335027		3568
75		7453		339467		3592
76		7430		343931		3558
77		7269		348339		3552
78		7282		352730		3534
79		7259		357123		3529
80		7323		361550		3514
81		7280		365979		3546
82		7253		370400		3540
83		7156		374784		3512
84		7204		379188		3498
85		7199		383631		3545
86		7054		388012		3540
87		7072		392423		3519
88		7130		396860		3541
89		7139		401305		3536
90		7154		405736		3576
91		7135		410184		3567
92		7014		414594		3543
93		6972		419029		3501
94		6968		423433		3523
95		7064		427862		3544
96		6986		432313		3554
97		6974		436741		3537
98		6954		441182		3577
99		6923		445638		3542
100		6882		450063		3552
101		6861		454488		3473
102		6929		458938		3479
103		6974		463373		3548
104		6952		467842		3489
105		6915		472268		3500
106		6993		476680		3502
