# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		825		249		188
1		804		493		199
2		776		737		190
3		773		982		195
4		762		1225		200
5		734		1469		195
6		710		1712		200
7		711		1956		196
8		691		2197		183
9		689		2431		187
10		668		2674		193
11		661		2917		195
12		620		3150		183
13		600		3388		191
14		603		3624		185
15		587		3863		197
16		567		4094		185
17		569		4326		193
18		553		4563		183
19		572		4793		187
20		556		5027		175
21		516		5249		185
22		517		5479		184
23		503		5708		194
24		490		5937		185
25		492		6172		187
26		492		6404		187
27		502		6634		197
28		501		6865		183
29		512		7096		182
30		522		7330		187
31		509		7561		183
32		477		7790		195
33		480		8023		192
34		477		8251		191
35		487		8477		196
36		464		8712		186
37		453		8945		186
38		439		9175		180
39		459		9407		187
40		452		9636		185
41		445		9871		184
42		431		10100		190
43		426		10343		191
44		418		10580		188
45		431		10819		187
46		440		11055		186
47		442		11282		178
48		439		11520		191
49		423		11755		189
50		419		11987		185
51		416		12217		194
52		397		12445		192
53		393		12681		190
54		376		12919		186
55		367		13158		190
56		365		13389		181
57		369		13616		187
58		370		13843		188
59		358		14071		184
60		374		14308		187
61		359		14546		187
62		357		14774		180
63		344		15008		183
64		340		15235		179
65		322		15465		190
66		327		15701		190
67		315		15936		179
68		322		16167		186
69		327		16400		190
70		327		16631		195
71		323		16865		192
72		328		17088		187
73		309		17320		183
74		299		17553		190
75		287		17781		190
76		269		18009		183
77		268		18239		184
78		272		18474		190
79		263		18705		193
80		254		18942		190
81		277		19170		188
82		283		19401		194
83		271		19634		188
84		283		19862		191
85		270		20093		192
86		270		20325		190
87		274		20560		185
88		266		20788		185
89		255		21019		189
90		256		21257		191
91		244		21492		188
92		239		21718		188
93		242		21949		185
94		242		22178		187
95		228		22411		184
96		236		22635		188
97		242		22866		188
98		235		23104		185
99		238		23335		181
100		240		23568		185
101		232		23806		187
102		221		24039		188
103		230		24273		183
104		226		24503		184
105		230		24731		184
106		235		24964		182
107		228		25199		192
108		232		25436		186
109		232		25665		189
110		235		25905		182
111		231		26138		186
112		235		26378		186
113		240		26607		184
114		247		26841		178
115		244		27072		189
116		245		27303		185
117		244		27534		185
118		257		27768		187
119		245		28005		185
120		241		28240		194
121		240		28469		189
122		242		28704		185
123		250		28943		188
124		250		29178		187
125		243		29415		192
126		241		29644		189
127		237		29874		183
128		239		30108		184
129		231		30337		182
130		223		30564		185
131		219		30798		183
132		225		31033		182
133		232		31266		188
134		224		31500		188
135		217		31737		183
136		217		31968		181
137		224		32204		187
138		235		32447		193
139		240		32678		183
140		231		32904		193
141		232		33130		190
142		222		33371		186
143		231		33604		186
144		235		33837		189
145		232		34074		187
146		224		34311		186
147		218		34552		186
148		223		34782		187
149		215		35015		181
150		220		35251		179
151		234		35488		187
152		238		35720		188
153		239		35956		189
154		235		36185		185
155		233		36418		177
156		235		36651		181
157		230		36885		182
158		229		37118		186
159		234		37351		184
160		238		37582		186
161		227		37818		186
162		234		38048		182
163		241		38286		191
164		253		38519		184
165		255		38754		192
166		250		38988		184
167		235		39216		187
168		237		39447		187
169		235		39680		184
170		212		39911		186
171		210		40152		188
172		216		40380		187
173		237		40610		192
174		226		40843		189
175		214		41076		186
176		222		41310		191
177		241		41544		186
178		247		41780		195
179		249		42017		192
180		238		42250		189
181		232		42484		189
182		229		42716		194
183		216		42947		185
184		213		43180		188
185		218		43411		188
186		227		43639		190
187		226		43876		190
188		227		44109		190
189		219		44338		185
190		219		44573		191
191		215		44805		187
192		210		45039		190
193		207		45271		186
194		206		45503		189
195		208		45734		186
196		213		45967		182
197		205		46204		187
198		211		46432		188
199		213		46659		187
200		209		46894		183
201		214		47125		188
202		207		47357		187
203		206		47596		187
204		219		47826		187
205		206		48061		184
206		196		48287		185
207		209		48521		185
208		204		48748		187
209		196		48982		187
210		197		49219		189
211		191		49457		188
212		199		49688		187
213		209		49918		185
214		213		50152		186
215		216		50392		182
216		227		50627		190
217		226		50856		185
218		214		51091		190
219		213		51330		191
220		179		51566		189
221		187		51798		184
222		197		52029		191
223		193		52263		184
224		188		52492		186
225		195		52729		187
226		182		52958		193
227		184		53188		191
228		186		53425		188
229		180		53663		185
230		178		53897		190
231		180		54125		184
232		183		54356		190
233		183		54585		190
234		170		54823		191
