# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		2928		2271		1539
1		2227		4438		1693
2		2048		6528		1709
3		1940		8613		1714
4		1869		10655		1724
5		1814		12703		1745
6		1793		14745		1748
7		1774		16719		1752
8		1756		18720		1755
9		1745		20752		1752
10		1730		22726		1763
11		1713		24742		1751
12		1696		26735		1757
13		1686		28712		1753
14		1679		30716		1751
15		1675		32724		1746
16		1673		34721		1740
17		1670		36681		1741
18		1667		38671		1741
19		1661		40654		1744
20		1659		42619		1748
21		1657		44598		1750
22		1660		46564		1749
23		1657		48572		1742
24		1652		50537		1743
25		1650		52488		1741
26		1646		54446		1739
27		1645		56449		1741
28		1648		58414		1738
29		1645		60422		1741
30		1645		62383		1740
31		1648		64356		1743
32		1644		66323		1747
33		1644		68309		1743
34		1640		70284		1746
35		1640		72281		1747
36		1644		74244		1744
37		1643		76233		1748
38		1635		78219		1747
39		1635		80224		1745
40		1634		82216		1745
41		1632		84188		1746
42		1630		86167		1757
43		1627		88147		1748
44		1628		90120		1746
45		1626		92093		1751
46		1625		94064		1755
47		1624		96044		1751
48		1623		97991		1750
49		1624		99947		1751
50		1624		101971		1747
51		1623		103945		1747
52		1622		105939		1748
53		1621		107923		1748
54		1623		109889		1756
55		1622		111867		1751
56		1620		113847		1754
57		1619		115823		1753
58		1615		117785		1753
59		1619		119759		1755
60		1618		121735		1751
61		1617		123716		1751
62		1617		125725		1753
63		1616		127722		1752
64		1614		129696		1751
65		1612		131703		1753
66		1615		133711		1751
67		1615		135712		1747
68		1618		137693		1749
69		1616		139650		1748
70		1615		141649		1744
71		1618		143602		1745
72		1617		145589		1747
73		1618		147556		1748
74		1611		149534		1750
75		1609		151567		1748
76		1608		153532		1749
77		1609		155517		1751
78		1611		157476		1747
79		1611		159451		1755
80		1615		161440		1753
81		1610		163401		1753
82		1608		165391		1753
83		1612		167355		1758
84		1610		169340		1756
85		1608		171290		1754
86		1609		173274		1755
87		1608		175214		1754
88		1604		177224		1760
89		1606		179173		1755
90		1609		181171		1758
91		1606		183145		1754
92		1607		185126		1756
93		1604		187125		1753
94		1604		189085		1751
95		1600		191045		1753
96		1600		193024		1757
97		1600		195031		1759
98		1595		197003		1761
99		1595		198970		1761
100		1599		200948		1766
101		1598		202930		1768
102		1601		204912		1767
103		1600		206919		1768
104		1598		208907		1764
105		1596		210895		1764
106		1605		212862		1766
107		1602		214830		1770
108		1604		216834		1769
109		1601		218829		1769
110		1602		220818		1765
111		1599		222780		1766
112		1598		224750		1767
113		1596		226719		1767
114		1595		228701		1765
115		1595		230687		1765
116		1595		232652		1762
117		1595		234614		1761
118		1595		236578		1760
119		1595		238565		1761
120		1595		240550		1760
121		1595		242544		1761
122		1595		244513		1762
123		1594		246480		1762
124		1594		248453		1758
125		1594		250440		1762
126		1595		252436		1763
127		1593		254359		1760
128		1593		256326		1760
129		1592		258284		1763
130		1592		260237		1762
131		1592		262209		1762
132		1592		264147		1763
133		1592		266103		1762
134		1593		268059		1765
135		1592		270034		1765
136		1592		272000		1764
137		1592		273971		1762
138		1592		275939		1761
139		1592		277919		1764
140		1592		279921		1765
141		1592		281906		1763
142		1592		283906		1763
143		1592		285885		1763
144		1592		287854		1764
145		1592		289834		1766
146		1592		291794		1765
147		1592		293744		1769
148		1592		295695		1772
149		1592		297634		1768
150		1592		299616		1771
151		1592		301608		1768
152		1592		303621		1768
153		1592		305593		1771
154		1592		307574		1771
155		1592		309550		1771
156		1592		311513		1773
157		1592		313474		1772
158		1591		315449		1767
159		1592		317427		1767
160		1592		319406		1767
161		1591		321390		1770
162		1591		323362		1767
163		1591		325323		1767
164		1590		327296		1766
165		1590		329256		1764
166		1590		331259		1764
167		1590		333232		1763
168		1590		335194		1762
169		1590		337166		1761
170		1590		339173		1762
171		1590		341190		1763
172		1590		343160		1766
173		1590		345098		1766
174		1590		347086		1767
175		1589		349070		1762
176		1588		351051		1762
177		1588		352981		1763
178		1588		354960		1762
179		1588		356907		1764
180		1588		358906		1767
181		1589		360924		1765
182		1589		362896		1767
183		1589		364875		1768
184		1589		366811		1770
185		1589		368800		1771
186		1589		370752		1771
187		1589		372728		1771
188		1589		374721		1769
189		1589		376708		1773
190		1589		378670		1772
191		1588		380637		1772
192		1588		382612		1772
193		1588		384597		1774
194		1588		386570		1776
195		1588		388536		1776
196		1587		390493		1779
197		1587		392461		1777
198		1587		394437		1776
199		1587		396398		1777
200		1587		398388		1775
201		1587		400371		1776
202		1587		402340		1777
203		1587		404313		1775
204		1587		406273		1775
205		1587		408266		1776
206		1587		410239		1771
207		1587		412210		1770
208		1587		414182		1769
209		1587		416149		1766
210		1587		418120		1767
211		1587		420043		1769
212		1587		422028		1768
213		1587		424004		1769
214		1587		425966		1770
215		1587		427979		1771
216		1587		429945		1771
217		1587		431924		1771
218		1587		433923		1772
219		1587		435895		1771
220		1586		437853		1772
221		1586		439834		1769
222		1586		441787		1770
223		1585		443796		1771
224		1585		445744		1770
225		1585		447699		1770
226		1585		449674		1772
227		1585		451629		1772
228		1585		451629		1772
229		1585		451629		1772
230		1585		451629		1772
231		1585		451629		1772
232		1585		451629		1772
233		1585		451629		1772
234		1585		451629		1772
235		1585		451629		1772
236		1585		451629		1772
237		1585		451629		1772
238		1585		451629		1772
239		1585		451629		1772
240		1585		451629		1772
241		1584		451630		1773
242		1584		451630		1773
243		1584		451630		1773
244		1584		451630		1773
245		1584		451630		1773
246		1584		451630		1773
247		1584		451630		1773
248		1584		451630		1773
249		1584		451630		1773
