# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4438		2318		1540
1		3814		4467		1665
2		3586		6596		1760
3		3428		8673		1749
4		3360		10746		1771
5		3287		12852		1760
6		3265		14949		1771
7		3194		17001		1801
8		3096		19091		1776
9		3068		21163		1785
10		3051		23240		1790
11		3039		25295		1758
12		3015		27382		1805
13		2977		29469		1818
14		2964		31514		1809
15		2934		33571		1793
16		2947		35635		1800
17		2874		37663		1807
18		2841		39685		1820
19		2841		41703		1752
20		2815		43752		1808
21		2791		45763		1807
22		2799		47826		1818
23		2817		49849		1811
24		2739		51867		1777
25		2766		53911		1793
26		2731		55968		1805
27		2723		57981		1808
28		2706		60003		1813
29		2692		62007		1812
30		2680		64032		1806
31		2657		66055		1823
32		2620		68074		1805
33		2583		70099		1801
34		2576		72117		1786
35		2547		74172		1807
36		2543		76194		1810
37		2531		78255		1822
38		2524		80288		1829
39		2541		82334		1849
40		2524		84384		1846
41		2542		86421		1825
42		2518		88463		1823
43		2500		90490		1802
44		2516		92522		1796
45		2506		94536		1811
46		2489		96574		1820
47		2478		98611		1835
48		2490		100640		1810
49		2477		102706		1842
50		2445		104726		1815
51		2439		106771		1805
52		2433		108810		1805
53		2434		110868		1817
54		2428		112897		1787
55		2411		114880		1799
56		2386		116928		1783
57		2405		118974		1809
58		2400		121019		1797
59		2369		123042		1805
60		2406		125075		1811
61		2375		127112		1802
62		2367		129124		1781
63		2385		131139		1815
64		2420		133147		1795
65		2377		135169		1804
66		2365		137218		1797
67		2346		139235		1822
68		2339		141239		1829
69		2319		143271		1820
70		2322		145305		1812
71		2335		147308		1808
72		2330		149330		1796
73		2320		151378		1820
74		2302		153398		1814
75		2332		155410		1811
76		2291		157428		1798
77		2293		159427		1834
78		2289		161428		1828
79		2307		163421		1800
80		2314		165455		1814
81		2308		167453		1783
82		2289		169482		1812
83		2275		171483		1798
84		2261		173487		1800
85		2262		175502		1797
86		2264		177501		1791
87		2253		179518		1811
88		2227		181504		1792
89		2265		183515		1797
90		2273		185553		1768
91		2258		187565		1800
92		2226		189556		1792
93		2212		191573		1829
94		2209		193595		1813
95		2194		195610		1802
96		2194		197636		1779
97		2165		199641		1797
98		2189		201674		1797
99		2166		203661		1788
100		2177		205697		1780
101		2163		207711		1805
102		2165		209720		1809
103		2169		211762		1795
104		2167		213767		1811
105		2148		215790		1786
106		2192		217825		1805
107		2185		219866		1809
108		2180		221872		1775
109		2174		223891		1797
110		2159		225905		1784
111		2174		227898		1804
112		2149		229939		1816
113		2149		231971		1816
114		2138		233994		1798
115		2128		236015		1815
116		2110		238036		1792
117		2105		240061		1805
118		2115		242106		1810
119		2129		244145		1816
120		2124		246150		1815
121		2092		248177		1808
122		2119		250219		1786
123		2109		252248		1799
124		2132		254285		1809
125		2114		256302		1803
126		2116		258337		1798
127		2123		260355		1792
128		2120		262378		1807
129		2107		264383		1810
130		2109		266415		1798
131		2133		268416		1790
132		2115		270454		1811
133		2116		272465		1807
134		2137		274500		1826
135		2123		276548		1805
136		2131		278575		1797
