# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		489		248		172
1		478		494		192
2		461		736		190
3		474		981		194
4		406		1227		196
5		383		1466		195
6		412		1704		196
7		388		1947		182
8		396		2183		183
9		412		2420		183
10		375		2661		185
11		370		2899		186
12		419		3143		183
13		403		3384		173
14		413		3627		191
15		422		3871		184
16		419		4111		180
17		365		4350		180
18		390		4585		185
19		393		4831		185
20		388		5069		184
21		310		5300		187
22		362		5537		188
23		383		5773		184
24		407		6015		193
25		411		6253		194
26		448		6495		183
27		435		6735		191
28		420		6973		179
29		424		7211		185
30		398		7447		181
31		442		7693		191
32		454		7933		191
33		457		8178		182
34		439		8422		191
35		438		8668		188
36		424		8905		183
37		392		9145		187
38		425		9384		189
39		403		9630		186
40		390		9875		179
41		393		10114		187
42		350		10349		193
43		419		10592		191
44		435		10833		198
45		423		11072		199
46		390		11312		193
47		388		11551		191
48		430		11787		180
49		421		12028		185
50		395		12268		191
51		401		12509		188
52		365		12750		190
53		391		12987		190
54		385		13219		188
55		401		13461		180
56		385		13693		184
57		343		13932		183
58		392		14175		183
59		388		14407		182
60		382		14651		195
61		353		14887		190
62		375		15124		192
63		372		15365		181
64		372		15601		187
65		340		15833		182
66		376		16077		181
67		375		16320		190
68		321		16552		182
69		349		16787		191
70		339		17012		183
71		358		17250		189
72		394		17481		186
73		439		17723		191
74		362		17955		196
75		416		18190		191
76		410		18422		183
77		375		18660		185
78		361		18893		191
79		369		19131		184
80		375		19363		182
81		419		19603		194
82		413		19844		192
83		385		20084		189
84		405		20324		190
85		386		20559		190
86		412		20793		185
87		420		21033		189
88		396		21271		178
89		361		21510		185
90		383		21746		186
91		445		21985		181
92		386		22227		180
93		373		22465		187
94		388		22702		179
95		382		22941		185
96		376		23176		191
97		395		23417		191
98		349		23660		185
99		399		23893		189
100		405		24133		185
101		404		24374		188
102		437		24613		187
103		465		24860		187
104		414		25098		184
105		366		25330		187
106		380		25569		193
107		397		25811		190
108		412		26050		192
109		387		26282		184
110		423		26523		190
111		402		26767		187
112		380		27004		179
113		401		27241		192
114		407		27486		192
115		343		27724		193
116		368		27962		188
117		366		28198		193
118		357		28436		191
119		367		28671		203
120		412		28909		188
121		394		29147		195
122		397		29389		192
123		377		29624		178
124		346		29859		183
125		313		30099		183
126		324		30329		186
127		311		30562		180
128		353		30790		187
129		347		31029		192
130		348		31256		191
131		326		31496		189
132		316		31730		193
133		353		31971		187
134		351		32204		193
135		322		32440		185
136		318		32673		190
137		310		32908		184
138		338		33137		191
139		346		33368		182
140		351		33601		184
141		358		33829		185
142		336		34057		184
143		313		34289		182
144		317		34518		179
145		404		34749		180
146		410		34984		189
147		379		35223		190
148		347		35452		185
149		351		35688		181
150		342		35922		184
151		314		36152		189
152		324		36381		180
153		292		36613		182
154		319		36841		183
155		360		37072		190
156		377		37300		184
157		336		37527		187
158		352		37765		186
159		380		37997		181
160		387		38227		185
161		327		38465		189
162		347		38699		190
163		349		38933		186
164		369		39166		191
165		384		39404		183
166		357		39643		183
167		366		39883		182
168		388		40126		192
169		377		40359		190
170		389		40598		191
171		389		40839		190
172		366		41076		190
173		422		41318		192
174		370		41544		190
175		349		41779		191
176		341		42016		190
177		375		42251		193
178		403		42483		183
179		397		42720		188
180		385		42960		183
181		390		43195		182
182		389		43428		185
183		373		43662		172
184		368		43901		182
185		367		44136		191
186		405		44373		191
187		348		44611		183
188		365		44845		189
189		343		45082		188
190		412		45313		194
191		330		45547		181
192		389		45779		188
193		387		46020		195
194		386		46255		189
195		377		46496		193
196		366		46741		192
197		361		46976		189
198		350		47209		184
199		405		47449		182
200		398		47679		175
201		432		47914		187
202		427		48155		193
203		437		48397		197
204		362		48640		191
205		367		48861		189
206		395		49095		184
207		392		49334		186
208		398		49570		189
209		383		49799		187
210		349		50032		182
211		319		50263		183
212		332		50495		184
213		336		50732		188
214		328		50965		193
215		339		51200		176
216		357		51435		180
217		405		51666		188
218		320		51908		187
219		339		52140		183
220		337		52368		185
221		335		52601		192
222		322		52828		191
223		380		53059		189
224		325		53299		189
225		318		53529		187
226		352		53763		186
227		373		54000		189
228		355		54236		177
229		357		54473		182
230		400		54706		183
231		381		54945		187
232		387		55176		196
233		343		55417		197
234		347		55650		184
235		358		55881		191
236		348		56112		193
237		349		56340		190
238		369		56581		186
239		398		56817		193
240		385		57052		183
241		386		57291		189
242		375		57525		188
243		375		57754		188
244		334		57990		188
245		361		58215		187
246		377		58451		187
247		321		58690		185
248		321		58914		185
249		309		59154		185
250		309		59379		189
251		276		59601		181
252		255		59826		191
253		270		60056		188
254		318		60288		188
255		366		60524		194
256		377		60759		188
257		369		60989		189
258		331		61222		189
259		346		61458		181
260		352		61689		192
261		288		61918		190
262		307		62139		187
263		359		62367		183
264		329		62598		191
265		334		62826		188
266		319		63048		187
267		313		63277		193
268		344		63498		192
269		340		63725		189
270		336		63946		182
271		338		64177		189
272		302		64411		189
273		271		64643		184
274		276		64864		183
275		264		65094		186
276		273		65313		191
277		243		65539		188
278		249		65770		194
279		276		66002		186
280		280		66228		187
281		266		66454		190
282		318		66682		191
283		259		66912		186
284		221		67137		187
285		232		67357		180
286		257		67580		183
