# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		10110		4664		3281
1		9974		9255		3355
2		9852		13872		3363
3		9753		18462		3371
4		9653		23049		3405
5		9565		27627		3421
6		9486		32178		3481
7		9323		36751		3459
8		9352		41278		3487
9		9374		45814		3493
10		9323		50356		3509
11		9187		54879		3512
12		9158		59393		3505
13		9093		63883		3485
14		9109		68363		3470
15		9082		72853		3493
16		9053		77327		3479
17		8900		81822		3464
18		9030		86286		3466
19		8906		90763		3550
20		8876		95218		3478
21		8688		99692		3542
22		8680		104127		3546
23		8695		108573		3457
24		8626		113007		3526
25		8628		117445		3493
26		8554		121908		3502
27		8494		126339		3442
28		8436		130774		3512
29		8357		135143		3497
30		8278		139540		3468
31		8251		143939		3510
32		8167		148341		3484
33		8242		152755		3534
34		8293		157184		3510
35		8245		161603		3513
36		8195		166025		3542
37		8149		170429		3511
38		8126		174838		3488
39		8091		179220		3531
40		8084		183634		3511
41		7987		188017		3491
42		8081		192422		3489
43		8086		196835		3519
44		8056		201254		3465
45		8035		205670		3517
46		7895		210080		3555
47		7912		214467		3481
48		7854		218864		3548
49		7755		223276		3511
50		7829		227670		3490
51		7741		232076		3507
52		7731		236464		3495
53		7716		240856		3539
54		7657		245239		3471
55		7724		249634		3489
56		7690		254016		3500
57		7747		258417		3471
58		7723		262813		3518
59		7657		267199		3526
60		7699		271559		3512
61		7704		275988		3532
62		7755		280384		3494
63		7669		284823		3453
64		7720		289244		3500
65		7721		293655		3451
66		7672		298092		3519
67		7589		302510		3500
68		7473		306873		3493
69		7460		311292		3557
70		7468		315656		3559
71		7494		320042		3492
72		7493		324443		3492
73		7498		328853		3507
74		7539		333283		3516
75		7459		337715		3493
76		7537		342118		3500
77		7482		346545		3475
78		7412		351010		3535
79		7399		355439		3536
80		7439		359855		3518
81		7417		364288		3520
82		7381		368742		3476
83		7349		373178		3500
84		7230		377587		3567
85		7184		381995		3548
86		7084		386393		3511
87		7227		390809		3499
88		7106		395207		3546
89		7133		399620		3524
90		7215		404037		3522
91		7118		408474		3521
92		7098		412868		3493
93		7108		417285		3501
94		7094		421688		3513
95		7044		426113		3518
96		6986		430528		3513
97		6804		434930		3507
98		6837		439327		3520
99		6921		443725		3544
100		6900		448160		3518
101		6882		452558		3512
102		6884		456965		3553
103		6885		461382		3497
104		6831		465830		3498
105		6726		470251		3446
106		6850		474661		3481
107		6863		479053		3477
108		6908		483497		3475
109		6891		487905		3501
110		6883		492329		3532
111		6826		496748		3494
112		6856		501197		3544
113		6805		505641		3506
114		6758		510061		3511
115		6785		514523		3505
116		6784		518961		3489
117		6706		523410		3535
118		6734		527867		3456
119		6660		532308		3502
120		6698		536732		3490
121		6673		541186		3516
122		6622		545641		3485
123		6562		550108		3527
124		6506		554524		3514
125		6506		558910		3501
126		6543		563324		3497
127		6551		567750		3522
128		6565		572199		3521
129		6602		576633		3472
130		6511		581082		3513
131		6573		585521		3505
132		6626		589968		3491
133		6591		594441		3488
134		6556		598903		3516
135		6465		603366		3529
136		6480		607808		3559
137		6496		612262		3519
138		6510		616705		3503
139		6417		621138		3502
140		6414		625574		3509
141		6437		630006		3500
142		6446		634468		3490
143		6389		638945		3521
144		6363		643416		3488
145		6279		647873		3512
146		6259		652296		3529
147		6325		656733		3519
148		6357		661160		3563
149		6388		665627		3514
150		6301		670083		3551
151		6297		674527		3537
152		6321		678998		3510
153		6297		683453		3531
154		6308		687923		3547
155		6267		692400		3507
156		6172		696896		3518
157		6169		701383		3536
158		6168		705878		3487
159		6139		710327		3542
160		6164		714801		3525
161		6136		719282		3522
162		6149		723744		3528
163		6183		728206		3536
164		6248		732697		3526
165		6093		737188		3533
166		6069		741678		3528
167		6041		746141		3501
168		6055		750596		3512
169		6098		755050		3493
170		6120		759527		3487
171		6114		764014		3514
172		6138		768506		3547
173		6100		772992		3528
174		6077		777487		3474
175		6017		781984		3521
176		5975		786479		3506
177		5925		790958		3531
178		5952		795466		3523
179		5882		799964		3514
180		5877		804472		3474
181		5846		808951		3512
182		5792		813434		3530
183		5815		817915		3511
184		5812		822392		3489
185		5872		826880		3542
186		5809		831373		3531
187		5858		835864		3561
188		5826		840339		3546
189		5748		844843		3544
190		5790		849348		3549
191		5765		853824		3529
192		5746		858287		3525
193		5800		862747		3533
194		5814		867243		3509
195		5797		871736		3525
196		5766		876231		3523
197		5737		880714		3493
198		5786		885231		3551
199		5770		889745		3521
200		5707		894257		3524
201		5718		898774		3517
202		5703		903253		3498
203		5696		907733		3522
204		5691		912212		3530
205		5654		916695		3530
206		5604		921200		3499
207		5674		925714		3521
208		5702		930187		3500
209		5593		934679		3513
210		5480		939155		3513
211		5486		943652		3527
212		5485		948138		3498
213		5483		952604		3515
214		5531		957084		3502
215		5467		961597		3517
216		5451		966097		3515
217		5462		970609		3522
218		5493		975127		3553
219		5448		979614		3490
220		5489		984143		3539
221		5497		988673		3522
222		5506		993152		3555
223		5467		997658		3507
224		5515		1002171		3480
225		5465		1006675		3519
226		5513		1011165		3491
227		5479		1015678		3538
228		5329		1020173		3521
229		5337		1024690		3542
230		5342		1029187		3528
231		5372		1033653		3532
232		5378		1038147		3523
233		5322		1042639		3512
234		5322		1047121		3523
